STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,LV,Latvia,2024-Q3,,12.1,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,LV,Latvia,2024-Q4,,4.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,LV,Latvia,2025-Q1,,6.4,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,LV,Latvia,2025-Q2,,1.1,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,LV,Latvia,2025-Q3,,3.9,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,LV,Latvia,2025-Q4,,6.4,,p,provisional,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2009-Q1,,-5.3,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2009-Q2,,-2.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2009-Q3,,-5.3,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2009-Q4,,-2.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2010-Q1,,4.0,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2010-Q2,,0.6,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2010-Q3,,5.3,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2010-Q4,,-1.1,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2011-Q1,,-4.3,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2011-Q2,,0.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2011-Q3,,-4.5,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2011-Q4,,0.7,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2012-Q1,,1.1,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2012-Q2,,-0.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2012-Q3,,4.7,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2012-Q4,,6.0,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2013-Q1,,0.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2013-Q2,,0.0,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2013-Q3,,-2.9,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2013-Q4,,-5.4,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2014-Q1,,0.0,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2014-Q2,,0.0,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2014-Q3,,1.4,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2014-Q4,,6.6,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2015-Q1,,4.5,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2015-Q2,,3.8,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2015-Q3,,8.1,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2015-Q4,,7.8,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2016-Q1,,4.4,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2016-Q2,,6.6,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2016-Q3,,4.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2016-Q4,,4.8,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2017-Q1,,4.7,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2017-Q2,,5.4,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2017-Q3,,5.5,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2017-Q4,,5.4,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2018-Q1,,5.0,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2018-Q2,,8.8,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2018-Q3,,4.5,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2018-Q4,,6.6,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2019-Q1,,7.3,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2019-Q2,,5.5,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2019-Q3,,7.7,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2019-Q4,,5.5,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2020-Q1,,4.8,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2020-Q2,,2.5,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2020-Q3,,1.5,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2020-Q4,,1.1,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2021-Q1,,5.6,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2021-Q2,,6.3,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2021-Q3,,6.9,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2021-Q4,,5.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2022-Q1,,6.1,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2022-Q2,,8.0,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2022-Q3,,6.7,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2022-Q4,,6.6,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2023-Q1,,7.8,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2023-Q2,,4.8,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2023-Q3,,5.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2023-Q4,,6.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2024-Q1,,6.6,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2024-Q2,,6.8,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2024-Q3,,6.9,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2024-Q4,,6.2,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2025-Q1,,5.6,,p,provisional,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2025-Q2,,5.3,,p,provisional,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2025-Q3,,5.8,,p,provisional,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,MT,Malta,2025-Q4,,6.2,,p,provisional,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,NL,Netherlands,2006-Q1,,2.7,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,NL,Netherlands,2006-Q2,,3.5,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,NL,Netherlands,2006-Q3,,2.3,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,NL,Netherlands,2006-Q4,,4.4,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,NL,Netherlands,2007-Q1,,6.9,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,NL,Netherlands,2007-Q2,,4.9,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,NL,Netherlands,2007-Q3,,7.7,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,NL,Netherlands,2007-Q4,,8.6,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,NL,Netherlands,2008-Q1,,1.9,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,DW_NEW,Purchases of newly built dwellings,RCH_A,Annual rate of change,NL,Netherlands,2008-Q2,,2.6,,,,,
